Exported data
Parameter,Value,Time (s),HRR (kW/m²),EHC (MJ/kg),SEA (m²/kg),MLR (g/s),Specific MLR (g/s·m²),COY (kg/kg),CO2Y (kg/kg),THR (MJ/m²),MFR (g/s),k (1/m),V stack (l/s),V smoke (l/s),SPR (m²/s),RSR ((m²/s)/m²),TSP (m²),TSR (m²/m²),COP (g/s),CO2P (g/s),O2C (g/s),TOC (g),ARHE(kW/m²).Specimen mass (g)
,,490,177.574294655802,7.92935310849299,66.3230007228221,0.2239455,22.39455,0.00259583836449582,0.969631058811386,79.8511146418936,23.0728202451144,0.60412914774876,23.6462094671377,24.5853682341273,0.0148527375583728,1.48527375583728,4.56661220582063,456.661220582063,0.000581326320456199,0.217144512281046,0.139563242810563,62.1870196246902,162.961458452844,55.151793
,,491,176.065572542877,17.2523661766801,148.6491849675,0.102053000000002,10.2053000000002,0.00578764044316035,2.11156795988856,80.0279345754929,22.8734460874742,0.622414239216419,23.4425930066248,24.3729887873176,0.0151700952734886,1.51700952734886,4.58162362223656,458.162362223656,0.000590646070145855,0.215491845010512,0.138412264566868,62.3260073783789,162.989683453142,54.996194
,,492,176.1541047549,22.3529980115504,202.927409074203,0.0788055833333304,7.88055833333304,0.00751940276027323,2.73563963033431,80.2040444141418,22.8846508326779,0.655612144782343,23.4618520080178,24.392185187056,0.0159918128464139,1.59918128464139,4.59720457629651,459.720457629651,0.000592570920841587,0.215583676858272,0.138480066950104,62.4644535441374,163.016350435248,54.922715
,,493,176.093373578105,9.34916812605349,88.4612203111192,0.188351916666663,18.8351916666663,0.00312886809822525,1.145563563349,80.3801681533083,22.8131866301407,0.684980711126518,23.3959489362953,24.3245395463315,0.0166618403962713,1.66618403962713,4.61353140291785,461.353140291785,0.000589328303297904,0.215769092820278,0.138478351186533,62.6029327532057,163.042937430646,54.804662
,,494,177.778147546491,8.11393219058175,76.0792429228531,0.219102333333334,21.9102333333334,0.00270601647866946,0.992556998785151,80.5571039138706,22.9698108368543,0.680476155859555,23.5585902385683,24.4962876349057,0.0166691396426306,1.66691396426306,4.6301968929373,463.01968929373,0.000592894524514929,0.217471554400158,0.13975638159587,62.7420501195969,163.071060554394,54.565204
,,495,178.850951481831,13.4639662203288,115.167255540134,0.132836750000003,13.2836750000003,0.00447478876565833,1.64133623813822,80.7354184633848,23.028770924524,0.622948427941359,23.6154754418781,24.5581227051614,0.0152984439323713,1.52984439323713,4.6461806847248,464.61806847248,0.000594416396566579,0.218029771531512,0.140496588460029,62.8821766046248,163.101855481585,54.396329
,,496,177.177439230484,15.7259245317332,106.889202718665,0.112665833333334,11.2665833333334,0.00523392831828302,1.927449911784,80.9134326587409,22.8454639820616,0.494244365307805,23.4308619785131,24.3660058544807,0.0120427610986341,1.20427610986341,4.65985128724031,465.985128724031,0.000589684895586292,0.217157750519406,0.139352811527743,63.0221013046187,163.131920682945,54.285279
,,497,177.63534996802,13.384101001324,89.6359029052188,0.132721166666665,13.2721166666665,0.00443468604290299,1.63747874935231,81.0908390533402,22.8388122387741,0.488239485506039,23.4274024041202,24.3662832727883,0.0118965816088006,1.18965816088006,4.67182095859402,467.182095859402,0.000588576705414462,0.217328090005911,0.139662091175274,63.1616087559702,163.160641958431,54.159303
,,498,177.015397438597,12.731821686467,66.6638807801425,0.139033833333333,13.9033833333333,0.00422861705996871,1.55699205488936,81.2681644270435,22.7501861474132,0.381660840455062,23.348924330413,24.2847416011776,0.00926853488973948,0.926853488973948,4.68240351684329,468.240351684329,0.000587920839546176,0.216474573860811,0.139162169569009,63.3010208863424,163.189085194866,54.020986
,,499,179.534168699612,10.0365702537798,71.6628870205906,0.178879999999999,17.8879999999999,0.00332421438007582,1.22791386738708,81.4464392101126,22.9914308715629,0.52219984473189,23.6017259438263,24.5481827686579,0.0128190572302432,1.28190572302432,4.69344731290329,469.344731290329,0.000594635468307961,0.219649232598201,0.141166654241915,63.4411852982478,163.219317054334,53.874639
,,500,178.827384097064,11.0199696564064,99.5549954373894,0.162275750000004,16.2275750000004,0.00364070062846788,1.34833320066253,81.6256199865109,22.8793074780812,0.661391282416573,23.4880514628542,24.4263297390636,0.0161553615508493,1.61553615508493,4.70793452229383,470.793452229383,0.000590797425010111,0.218801781387418,0.140615753752894,63.5820765022452,163.251239973022,53.676373
,,501,179.245680458372,12.0295683148884,108.759672380495,0.149004250000001,14.9004250000001,0.00396350491418328,1.4661485977273,81.8046565187887,22.8438166915217,0.66406708641952,23.4575669271338,24.4036389465982,0.0162056534133014,1.62056534133014,4.72411502977591,472.411502977591,0.000590579077109197,0.218462372192909,0.140828441640019,63.7227985999417,163.282747542492,53.548959
,,502,179.846805168764,8.81595503801514,74.997737235378,0.204001499999999,20.4001499999999,0.00290919539644944,1.07996294897893,81.9842027616022,22.9467636667195,0.624067501004759,23.5665933406001,24.5160192895644,0.0152996508926229,1.52996508926229,4.73986768192887,473.986768192887,0.000593480224668778,0.220314061536125,0.141465004645545,63.8639453230845,163.315144943431,53.362855
,,503,179.171396839801,9.01562371406059,85.3650308870103,0.198734333333332,19.8734333333332,0.00296803608923001,1.10291063073456,82.1637118626065,22.8064279834577,0.696356414413122,23.421240055082,24.3624703559413,0.0169649625033093,1.69649625033093,4.75599998862684,475.599998862684,0.000589850673502395,0.219186208925278,0.140895378733009,64.0051255147738,163.34733968709,53.154546
,,504,179.62195409179,9.56209879584029,85.1580712280179,0.187847833333336,18.7847833333336,0.00314621113755266,1.173717601397,82.3431085380723,22.8512122750928,0.654956472648792,23.474284019552,24.4241561677138,0.0159967591710291,1.59967591710291,4.772480849464,477.2480849464,0.000591008945398478,0.220480308367627,0.141362331493072,64.1462543698868,163.379183607286,52.969087
,,505,179.943336495675,11.407253271891,93.4310749293875,0.157744666666671,15.7744666666671,0.00373711742571019,1.39546396343032,82.522891183366,22.7932691751841,0.604638232879826,23.4258613320779,24.3753255576451,0.014738253771045,1.4738253771045,4.78784835593504,478.784835593504,0.000589510342612863,0.220126997756668,0.141515434805021,64.2876932530358,163.411665709636,52.783627
,,506,179.883622009249,12.6266905799578,82.6732170496492,0.142462999999998,14.2462999999998,0.00411613409121949,1.53696694863771,82.7028046626185,22.6728852596609,0.485638214004719,23.3073362111168,24.2523635515008,0.011777874520544,1.1777874520544,4.80110642008084,480.110642008084,0.000586396811037392,0.218960922403771,0.141318757521593,64.4291103491991,163.444277989365,52.649677
,,507,180.769036252025,11.6528453532355,77.1237969553009,0.155128666666663,15.5128666666663,0.00380534685226805,1.42422638031096,82.8831309917491,22.7884675151154,0.490839951532079,23.427894906778,24.3747717613496,0.0119641117899463,1.19641117899463,4.81297741323608,481.297741323608,0.000590318383396527,0.220938339409127,0.14214876492158,64.5708441104207,163.47757592061,52.492202
,,508,181.268669242963,14.3304736666987,103.469941705564,0.12649175,12.649175,0.00467342849132039,1.75303600868808,83.0641498444966,22.8475306188849,0.535656566033127,23.4887446578722,24.4337413721265,0.0130880939987348,1.30880939987348,4.82550351613042,482.550351613042,0.000591150148366977,0.22174459255197,0.142571108091437,64.7132040469272,163.512105993104,52.347243
,,509,181.678189599906,11.8047396553933,112.411969585661,0.153902749999999,15.3902749999999,0.00383860065212233,1.44830178762896,83.245623273918,22.8782917494826,0.706962065449681,23.518296218553,24.4716259862474,0.0173005112521496,1.73005112521496,4.84069781875586,484.069781875586,0.000590771196513416,0.222897627946011,0.14299279323903,64.8559859975925,163.547393465458,52.225699
,,510,182.10687470104,9.16063580600441,79.9246943863167,0.198792833333333,19.8792833333333,0.00297333695230607,1.12180881057257,83.4275158060685,22.8631181993603,0.649662009452921,23.5071648786276,24.456496176737,0.0158884564503567,1.58884564503567,4.85729230260712,485.729230260712,0.000591078077203622,0.223007551912018,0.143276685223103,64.9991207368236,163.583364325625,52.035554
,,511,182.630162772061,10.4747509157192,87.4183239383202,0.174352749999995,17.4352749999995,0.00337503035096205,1.27687963223295,83.6098843248051,22.8244831235971,0.624331482979055,23.4678292158124,24.4127127889014,0.0152416251790366,1.52416251790366,4.87285734342181,487.285734342181,0.000588445823023683,0.222627475298797,0.143547835723647,65.1425329972969,163.620125880245,51.845523
,,512,183.301285668905,13.7537512288428,122.221564063085,0.133273666666666,13.3273666666666,0.00442714240649434,1.67987297497629,83.7928500490256,22.8677579427891,0.665786688329164,23.5128417889145,24.4656678692394,0.0162889159884222,1.62889159884222,4.88862261400554,488.862261400554,0.000590021501368991,0.223882830909331,0.14414585133529,65.2863798408264,163.657910252003,51.691349
,,513,183.62656761991,12.1697600003476,130.755820030693,0.150887583333332,15.0887583333332,0.00391513729437448,1.48423001564616,83.97631397567,22.8502580427681,0.806814816272858,23.4967244729178,24.4534796501891,0.0197294296911994,1.97294296911994,4.90663178684536,490.663178684536,0.000590745604766366,0.223951880171643,0.144360128744723,65.4306328308664,163.696518471092,51.564292
,,514,185.843075212803,10.0607670168213,70.2433160799421,0.184720583333337,18.4720583333337,0.00320699374750723,1.22171920767284,84.1610487970863,22.9412821217339,0.528431517149304,23.5903237530597,24.5545276927318,0.0129753863215549,1.29753863215549,4.92298419485173,492.298419485173,0.0005923977557859,0.225676684710869,0.145978724800997,65.5758022576393,163.737449021569,51.38499
,,515,186.928678367276,10.9990773745292,77.6533720007805,0.169949416666665,16.9949416666665,0.00382722989618616,1.32728260717742,84.3474346738764,22.9077846122623,0.538136259857323,23.5621052032131,24.5237986327685,0.0131971452737322,1.31971452737322,4.93607046064938,493.607046064938,0.000650435488306059,0.225570904841613,0.146662217776814,65.7221227289282,163.781426551216,51.205302
,,516,187.769551959078,9.33164786247166,68.9485013480771,0.201217999999995,20.1217999999995,0.00331683763852028,1.1253998791953,84.5347837890395,22.9088446118528,0.56546511973224,23.5710440189437,24.5349873230493,0.0138736795442571,1.38736795442571,4.94960587305837,494.960587305837,0.000667407435947758,0.226450712891915,0.147320860532065,65.8691142680826,163.827100366356,51.036076
,,517,187.687637865939,9.52412461166159,72.334372311215,0.1970655,19.70655,0.00336949846983718,1.1436998077835,84.722512383952,22.775961570672,0.584385442011606,23.4336105169073,24.3924783574821,0.0142546092466957,1.42546092466957,4.96367001745385,496.367001745385,0.000664011900707697,0.225383774470759,0.147127078939048,66.0163382378182,163.873331497006,50.812373
,,518,188.226070899594,14.1022537179685,117.879410446431,0.133472333333334,13.3472333333334,0.0049634017685566,1.69347963357381,84.9104692383348,22.7553121957608,0.645532086942596,23.413266907076,24.3731338573137,0.0157336399642429,1.57336399642429,4.97866414205932,497.866414205932,0.000662476815320047,0.226032678145576,0.147559621714266,66.1636815881448,163.91982478443,50.656174
,,519,188.443848542146,14.3073011914013,132.879481100347,0.131711666666667,13.1711666666667,0.0054652529292437,1.71499334632502,85.0988041980557,22.7187422067363,0.719055736788703,23.3829726515068,24.3399461628544,0.0175017779215287,1.75017779215287,4.9952818510022,499.52818510022,0.000719837572065573,0.225884631966714,0.147699700012585,66.3113112490083,163.966867433633,50.530872
,,520,189.424278401015,12.2743939906601,125.291873553391,0.154324750000002,15.4324750000002,0.00477251441976223,1.46715688965994,85.2877382615273,22.7724490086527,0.792226416350388,23.4450843289045,24.4067057902889,0.0193356370631588,1.93356370631588,5.01370055849455,501.370055849455,0.00073651709470121,0.226418620207551,0.148386031187772,66.4593541146084,164.014881272168,50.385736
,,521,189.816832431334,13.5061375206552,122.068717778214,0.140541166666668,14.0541166666668,0.00523058172624269,1.61603946051389,85.4773588169434,22.7578595211953,0.70295052513052,23.437280791912,24.4052453149089,0.0171556800100544,1.71556800100544,5.03194621703115,503.194621703115,0.000735112058151502,0.227120071159995,0.148735341972197,66.6079148011884,164.064028439431,50.229409
,,522,192.433447078607,11.9236527547655,110.923480139139,0.161387999999997,16.1387999999997,0.00496252551552033,1.42010534399885,85.6684839566984,22.9391524615873,0.727549265660857,23.6302212947485,24.6055070874607,0.017901718612695,1.7901718612695,5.04947491634253,504.947491634253,0.00080089206789878,0.229187961257281,0.150666380386313,66.7576156623677,164.115869648847,50.096367
,,523,192.086966387612,9.74815802057907,92.556161250347,0.197049500000003,19.7049500000003,0.00412713784310126,1.16182970139522,85.8607441634315,22.8294733324799,0.744596403381821,23.5219566170907,24.4940013320856,0.0182381452963005,1.82381452963005,5.06754484829703,506.754484829703,0.000813250448414193,0.22893796174508,0.150433957030272,66.908165831076,164.169682912871,49.902414
,,524,192.301671036896,8.78304050737915,79.0044900770001,0.218946583333336,21.8946583333336,0.00371045804118926,1.04646124065223,86.0529384821437,22.8249591919169,0.70595808361226,23.5264825051918,24.5025357339094,0.0172977631703516,1.72977631703516,5.08531280253035,508.531280253035,0.000812392110720091,0.22911911323157,0.15059427595808,67.0586799475701,164.223165042259,49.706432
,,525,193.420892889053,9.26835397338022,79.6405425387972,0.20868958333333,20.868958333333,0.00404428044528434,1.10700340981801,86.2457997641067,22.9276690483054,0.674737937762933,23.6418919779596,24.6320100126064,0.016620151638862,1.6620151638862,5.10227175993496,510.227175993496,0.000843999201009525,0.231020080343497,0.151570053415821,67.2097621122571,164.277713836394,49.474523
,,526,192.668005440415,12.6281641348701,106.702308267936,0.152570083333334,15.2570083333334,0.00574205471202684,1.5066305356473,86.4388442132715,22.7927893721959,0.664650932792238,23.5075217281506,24.4934284465781,0.0162795800642981,1.62795800642981,5.11872162578654,511.872162578654,0.000876065765918498,0.229866746376254,0.150962073567559,67.3610281757488,164.332403447284,49.300598
,,527,192.419471573638,14.020587064109,105.309542329623,0.137240666666668,13.7240666666668,0.00643284784662248,1.6778093587697,86.6313879517785,22.7472410178868,0.591073613992291,23.4633145514448,24.4516951079255,0.0144527517956791,1.44527517956791,5.13408779171653,513.408779171653,0.00088284832703571,0.230263674937129,0.150876148635989,67.5119472868506,164.385935392369,49.160017
,,528,192.245962123944,14.5451994820319,126.583348404185,0.132171416666668,13.2171416666668,0.00665090378281825,1.73586940169025,86.8237206686273,22.6435786303191,0.687061374530657,23.3645312524003,24.3511003604599,0.0167307004849915,1.67307004849915,5.14967951785686,514.967951785686,0.000879059375088787,0.229432317969721,0.150656944752833,67.662713833545,164.438864902703,49.021225
